symbol,quarter,total_revenue,net_income,gross_profit,operating_income,ebitda,research_development,interest_expense,total_assets,stockholders_equity,total_debt,cash_and_equivalents,inventory,accounts_receivable,operating_cash_flow,free_cash_flow,capital_expenditure,change_in_cash
SHOP,2021-09-30,1123740000.0,1148432000.0,608909000.0,-4101000.0,1354343000.0,221028000.0,872000.0,13536518000.0,11370277000.0,1100184000.0,2189613000.0,,733165000.0,41866000.0,53228000.0,11362000.0,
SHOP,2021-06-30,1119445000.0,879093000.0,620860000.0,139441000.0,934262000.0,183557000.0,862619.0,11955678000.0,10120544000.0,1076795000.0,2364670000.0,,625697000.0,66421000.0,74684000.0,8263000.0,
SHOP,2021-03-31,988647000.0,1258445000.0,558716000.0,118899000.0,1385632000.0,175886000.0,873000.0,10824888000.0,9141871000.0,1078690000.0,2785571000.0,1.0,532804000.0,135683000.0,140871000.0,5188000.0,
SHOP,2020-12-31,977744000.0,123872000.0,504388000.0,112541000.0,134983000.0,164380185.0,8026004.0,7762905000.0,6400723000.0,912895000.0,2703597000.0,1.0,421542000.0,245366000.0,251722000.0,6356000.0,
SHOP,2020-09-30,767405000.0,191068000.0,405148000.0,50561000.0,204979000.0,143427000.0,1238000.0,7462031000.0,6176829000.0,902985000.0,3089884000.0,1.0,428980000.0,89357000.0,99405000.0,10048000.0,
SHOP,2020-06-30,714341000.0,35998000.0,375034000.0,284000.0,24299000.0,133227000.0,,5098439000.0,4628939000.0,153121000.0,1882362000.0,,322077000.0,175190000.0,183822000.0,8632000.0,
SNEX,2025-03-31,36890700000.0,71700000.0,590800000.0,430600000.0,451000000.0,,331400000.0,31282900000.0,1882000000.0,13970500000.0,1307300000.0,796200000.0,8643900000.0,-154500000.0,-139200000.0,15300000.0,
SNEX,2024-12-31,27935300000.0,85100000.0,790899999.0,432600000.0,461700000.0,,321400000.0,29585300000.0,1777400000.0,12221600000.0,1398200000.0,861400000.0,8901100000.0,-477800000.0,-464200000.0,13600000.0,
SNEX,2024-09-30,31139000000.0,76700000.0,460500000.0,430100000.0,458300000.0,,337800000.0,27466300000.0,1709100000.0,11316000000.0,1269000000.0,681100000.0,8315600000.0,192600000.0,209300000.0,16700000.0,
SNEX,2024-06-30,27069700000.0,61900000.0,567700000.0,411900000.0,425100000.0,,321100000.0,25930800000.0,1607800000.0,9160200000.0,1220800000.0,587400000.0,8470500000.0,-622100000.0,-603700000.0,18400000.0,
SNEX,2024-03-31,22106100000.0,53100000.0,499400000.0,340400000.0,357200000.0,18000000.0,275400000.0,25651000000.0,1542600000.0,8791700000.0,3098700000.0,616900000.0,9032800000.0,784000000.0,801400000.0,17400000.0,
SNEX,2023-12-31,19573000000.0,69100000.0,476900000.0,345900000.0,357400000.0,7000000.0,249200000.0,23244800000.0,1482800000.0,8044600000.0,1157600000.0,518400000.0,8325800000.0,152400000.0,165100000.0,12700000.0,
SNEX,2023-09-30,16635600000.0,50700000.0,377800000.0,403700000.0,357500000.0,53000000.0,266500000.0,21938700000.0,1379100000.0,6476300000.0,1108300000.0,537300000.0,8157200000.0,371100000.0,385200000.0,14100000.0,
SNEX,2023-06-30,15047900000.0,69500000.0,464600000.0,435900000.0,339800000.0,17000000.0,230900000.0,21933100000.0,1329900000.0,7158400000.0,1401300000.0,444700000.0,729100000.0,207900000.0,218200000.0,10300000.0,57600000.0
SNEX,2023-03-31,16161000000.0,41700000.0,400600000.0,399400000.0,265800000.0,17000000.0,193600000.0,21918900000.0,1247300000.0,6932200000.0,1263900000.0,572100000.0,999300000.0,-1649400000.0,-1638200000.0,11200000.0,-1696400000.0
SNEX,2022-12-31,13011600000.0,76600000.0,366800000.0,241500000.0,262600000.0,19000000.0,168700000.0,19832400000.0,1176600000.0,6565600000.0,1252100000.0,612700000.0,608100000.0,1046700000.0,1058000000.0,11300000.0,1117500000.0
SNEX,2022-09-30,16381000000.0,52300000.0,271500000.0,387700000.0,171700000.0,18000000.0,89200000.0,19859600000.0,1070100000.0,5352300000.0,1108500000.0,513500000.0,6842600000.0,266500000.0,279500000.0,13000000.0,
SNEX,2022-06-30,18930900000.0,49100000.0,229000000.0,126000000.0,125700000.0,20000000.0,38800000.0,19408800000.0,1047300000.0,4884200000.0,1363700000.0,564200000.0,7901900000.0,-2598000000.0,-2584700000.0,13300000.0,-2742500000.0
SNEX,2022-03-31,16382700000.0,64000000.0,215000000.0,400300000.0,121000000.0,16000000.0,24700000.0,21195700000.0,1005600000.0,7026800000.0,1299700000.0,547400000.0,631200000.0,2702200000.0,2719200000.0,17000000.0,2666100000.0
SNEX,2021-12-31,14341400000.0,41700000.0,164800000.0,313800000.0,92900000.0,3000000.0,27500000.0,3309000000.0,882000000.0,7344000000.0,612000000.0,523900000.0,6334000000.0,-600200000.0,-592900000.0,7300000.0,-366000000.0
SNEX,2021-09-30,11846800000.0,7300000.0,122800000.0,261700000.0,45100000.0,12000000.0,24300000.0,3069000000.0,808000000.0,7269000000.0,525000000.0,447500000.0,5786700000.0,744100000.0,752700000.0,8600000.0,700100000.0
SNEX,2021-06-30,10192100000.0,34200000.0,144000000.0,298000000.0,78400000.0,11000000.0,24600000.0,16799800000.0,901400000.0,6262000000.0,1075600000.0,484800000.0,640700000.0,713600000.0,727500000.0,13900000.0,656200000.0
SNEX,2021-03-31,11244800000.0,55300000.0,169100000.0,334200000.0,109300000.0,13000000.0,21600000.0,15799700000.0,860200000.0,6457700000.0,1001500000.0,450800000.0,500900000.0,783800000.0,801400000.0,17600000.0,708100000.0
SNEX,2020-12-31,9250500000.0,19500000.0,121300000.0,256100000.0,58600000.0,4000000.0,20400000.0,13974800000.0,799500000.0,5878500000.0,1033700000.0,439100000.0,273000000.0,-118800000.0,-96400000.0,22400000.0,-37100000.0
SNEX,2020-09-30,14284900000.0,77400000.0,105500000.0,226200000.0,121800000.0,9000000.0,24800000.0,13474900000.0,767500000.0,118700000.0,952600000.0,281100000.0,429700000.0,743400000.0,754500000.0,11100000.0,
SNEX,2020-06-30,8243400000.0,36600000.0,110800000.0,227900000.0,68800000.0,9000000.0,15400000.0,12389500000.0,688800000.0,5910200000.0,465200000.0,270200000.0,416300000.0,37200000.0,38200000.0,1000000.0,408400000.0
SNOW,2025-04-30,1042074000.0,-430092000.0,693288000.0,-447257000.0,-292345000.0,472404000.0,2071000.0,8157407000.0,2408000000.0,2687763000.0,2243083000.0,,552917000.0,228373000.0,273362000.0,44989000.0,
SNOW,2025-01-31,986770000.0,-327474000.0,653586000.0,-386678000.0,-352448000.0,509490000.0,2070000.0,9033938000.0,2999929000.0,2685270000.0,2628798000.0,,946405000.0,432725000.0,444002000.0,11277000.0,
SNOW,2024-10-31,942094000.0,-324279000.0,628900000.0,-365457000.0,-316011000.0,457635000.0,689000.0,8202258000.0,2929445000.0,2595628000.0,2148928000.0,,618852000.0,101706000.0,115146000.0,13440000.0,
SNOW,2024-07-31,868823000.0,-316899000.0,580745000.0,-355303000.0,-323492000.0,450960000.0,,6943886000.0,4129001000.0,312812000.0,1282045000.0,,452797000.0,69865000.0,74908000.0,5043000.0,
SNOW,2024-04-30,828709000.0,-316988000.0,556192000.0,-348572000.0,-319251000.0,421694000.0,0.0,7298018000.0,4558234000.0,278441000.0,1330411000.0,1.0,345505000.0,355468000.0,379391000.0,23923000.0,
SNOW,2024-01-31,774699000.0,-169352000.0,532895000.0,-275505000.0,-258568000.0,364476000.0,,8223383000.0,5180308000.0,287981000.0,1762749000.0,4112362000.0,926902000.0,344580000.0,364681000.0,20101000.0,
SNOW,2023-10-31,734173000.0,-214251000.0,505225000.0,-260623000.0,-233053000.0,332065000.0,0.0,7264379000.0,4929921000.0,286377000.0,982182000.0,74574000.0,511034000.0,120907000.0,140806000.0,19899000.0,
SNOW,2023-07-31,674018000.0,-226867000.0,455626000.0,-285407000.0,-260023000.0,313996000.0,,7509816000.0,5286938000.0,296852000.0,755192000.0,71969000.0,406404000.0,83191000.0,124843000.0,41652000.0,
SNOW,2023-04-30,623599000.0,-225627000.0,414185000.0,-273238000.0,-250075000.0,277412000.0,41006000.0,7446774000.0,5286243000.0,254843000.0,653014000.0,69205000.0,352993000.0,299444000.0,315755000.0,16311000.0,
SNOW,2023-01-31,589012000.0,-207484000.0,383355000.0,-239750000.0,-218124000.0,242125000.0,35531000.0,7722322000.0,5456436000.0,251658000.0,939902000.0,67901000.0,715821000.0,217316000.0,229371000.0,12055000.0,
SNOW,2022-10-31,557028000.0,-201442000.0,366307000.0,-206019000.0,-188323000.0,211387000.0,21857000.0,7155688000.0,5410777000.0,254276000.0,819003000.0,,394063000.0,79277000.0,93561000.0,14284000.0,
SNOW,2022-07-31,497248000.0,-222806000.0,324016000.0,-207732000.0,-191640000.0,183748000.0,11692000.0,7064115000.0,5426323000.0,241757000.0,906663000.0,,304964000.0,64433000.0,75717000.0,11284000.0,
SNOW,2022-04-30,422371000.0,-165794000.0,274441000.0,-188766000.0,-172456000.0,150798000.0,4759000.0,7022699000.0,5457994000.0,206549000.0,1063401000.0,53943000.0,277559000.0,184613000.0,196830000.0,12217000.0,
SNOW,2022-01-31,383774000.0,-132153000.0,249594000.0,-152029000.0,-146193000.0,123149000.0,21422000.0,6649698000.0,5049045000.0,206297000.0,1085729000.0,1.0,545629000.0,78898000.0,100222000.0,21324000.0,
SNOW,2021-10-31,334441000.0,-154856000.0,213655000.0,-157271000.0,-151753000.0,115900000.0,1985000.0,6163471000.0,5006682000.0,203891000.0,935217000.0,1.0,254243000.0,15538000.0,21608000.0,6070000.0,
SNOW,2021-07-31,272198000.0,-189719000.0,166077000.0,-200141000.0,-200141000.0,118087000.0,2190000.0,6032416000.0,4964965000.0,194897000.0,698548000.0,1.0,237457000.0,-6111000.0,452000.0,6563000.0,
SNOW,2021-04-30,228914000.0,-203220000.0,131568000.0,-205595000.0,-200911000.0,109796000.0,2612000.0,5929010000.0,4958321000.0,200530000.0,644674000.0,,166337000.0,21854000.0,41224000.0,19370000.0,
SNOW,2021-01-31,190465000.0,-198935000.0,107561000.0,-200397000.0,-197182000.0,93997000.0,1853000.0,5921739000.0,4936471000.0,204537000.0,820177000.0,1.0,294017000.0,19614000.0,34102000.0,14488000.0,
SNOW,2020-10-31,159624000.0,-168889000.0,92943000.0,-169454000.0,-166605000.0,74138000.0,1517000.0,5712889000.0,4967815000.0,206051000.0,3939925000.0,1.0,168982000.0,-19754000.0,-1640000.0,18114000.0,
SNOW,2020-07-31,133145000.0,-77634000.0,82699000.0,-77683000.0,-75443000.0,36533000.0,1689000.0,1437241000.0,763648000.0,201459000.0,138900000.0,1.0,151210000.0,-38685000.0,-32805000.0,5880000.0,
SOFI,2025-06-30,1121442000.0,97263000.0,836839000.0,112192000.0,167475000.0,,274568000.0,41112171000.0,6860580000.0,,2122502000.0,,,,,,
SOFI,2025-03-31,1036845000.0,71116000.0,766081000.0,79782000.0,135065000.0,156206000.0,265086000.0,37749286000.0,6678514000.0,3139859000.0,2085697000.0,,,21502000.0,74106000.0,52604000.0,
SOFI,2024-12-31,1007893000.0,332473000.0,727248000.0,59924000.0,113469000.0,148986000.0,273768000.0,36250951000.0,6525134000.0,3093301000.0,2538293000.0,,587496000.0,-200103000.0,-155872000.0,44231000.0,
SOFI,2024-09-30,986162000.0,60745000.0,687785000.0,63855000.0,115646000.0,139714000.0,292364000.0,34380176000.0,6121481000.0,3281891000.0,2354965000.0,,,-1173581000.0,-1127780000.0,45801000.0,
SOFI,2024-06-30,860629000.0,17404000.0,586978000.0,15340000.0,64963000.0,132167000.0,262011000.0,32641979000.0,5901494000.0,3208150000.0,2334589000.0,,68150000.0,-484371000.0,-444898000.0,39473000.0,
SOFI,2024-03-31,848994000.0,88043000.0,578619000.0,94226000.0,142765000.0,130920000.0,263193000.0,31305760000.0,6145979000.0,3001002000.0,3693390000.0,3693390001.0,66322999.0,738248000.0,772360000.0,34112000.0,
SOFI,2023-12-31,856426000.0,47913000.0,588738000.0,51158000.0,104607000.0,146063000.0,255596000.0,30074858000.0,5554986000.0,5362633000.0,3085020000.0,,169852000.0,-247941000.0,-211293000.0,36648000.0,
SOFI,2023-09-30,756516000.0,-266684000.0,515378000.0,-266928000.0,-214412000.0,125698000.0,219307000.0,27977153000.0,5373762000.0,6364941000.0,2813876000.0,3734551000.0,63301000.0,-2686519000.0,-2658478000.0,28041000.0,
SOFI,2023-06-30,676888000.0,-47549000.0,485403000.0,-49329000.0,801000.0,126845000.0,178870000.0,25561449000.0,5578035000.0,6981658000.0,3015652000.0,3740549000.0,59056000.0,-2079919000.0,-2052322000.0,27597000.0,523222000.0
SOFI,2023-03-31,607712000.0,-34422000.0,463751000.0,-36059000.0,9262000.0,117059000.0,135554000.0,22452961000.0,5554446000.0,6627066000.0,2487778000.0,2985219000.0,58772000.0,-2212760000.0,-2189040000.0,23720000.0,1131505000.0
SOFI,2022-12-31,555503000.0,-40006000.0,441734000.0,-38949000.0,3404000.0,113281000.0,98824000.0,19007675000.0,5528476000.0,5634371000.0,1421907000.0,1877059000.0,127050000.0,-2418835000.0,-2391078000.0,27757000.0,584529000.0
SOFI,2022-09-30,464174000.0,-74209000.0,407662000.0,-74451000.0,-34198000.0,110702000.0,40189000.0,15834903000.0,5501377000.0,5221986000.0,935159000.0,1344124000.0,59095000.0,-2880300000.0,-2854352000.0,25948000.0,262175000.0
SOFI,2022-06-30,389310000.0,-95835000.0,352424000.0,-95716000.0,-57660000.0,99366000.0,26783000.0,12670886000.0,5506554000.0,3909732000.0,707302000.0,,566000.0,-945499000.0,-920585000.0,24914000.0,-703223000.0
SOFI,2022-03-31,353823000.0,-110357000.0,317383000.0,-109605000.0,-78907000.0,81908000.0,23479000.0,12246576000.0,5530673000.0,5122662000.0,1325135000.0,,53638000.0,-1011224000.0,-986110000.0,25114000.0,933813000.0
SOFI,2021-12-31,303814000.0,-111012000.0,280922000.0,-109454000.0,-82927000.0,66316000.0,18206000.0,9176326000.0,4697703000.0,4539475000.0,494711000.0,,34210000.0,-1236289000.0,-1222473000.0,13816000.0,-85979000.0
SOFI,2021-09-30,293232000.0,-30047000.0,269605000.0,-29866000.0,-5791000.0,74434000.0,21226000.0,8083324000.0,4568903000.0,3370913000.0,533523000.0,,29497000.0,-196536000.0,-184899000.0,11637000.0,85571000.0
SOFI,2021-06-30,259370000.0,-165314000.0,230788000.0,-165392000.0,-140403000.0,69389000.0,28096000.0,7653000000.0,4527764000.0,2918463000.0,461920000.0,,30410000.0,-257443000.0,-238080000.0,19363000.0,-554409226.0
SOFI,2021-03-31,231232000.0,-177564000.0,195984000.0,-176465000.0,-150488000.0,65948000.0,35248000.0,805817385.0,618043636.0,1415000.0,39940.0,,50297000.0,340051000.0,347496000.0,7445000.0,-219774.0
SOFI,2020-12-31,224741000.0,-82616000.0,171491000.0,-87565000.0,-62079000.0,57767000.0,53250000.0,8563499000.0,3053571000.0,5071712000.0,872582000.0,,50297000.0,5179000.0,12111000.0,6932000.0,
SOFI,2020-09-30,239692000.0,-42878000.0,200787000.0,-42686000.0,-18010000.0,55428000.0,38905000.0,466179.0,20000.0,400000.0,144584.0,,,-879440000.0,-870654000.0,8786000.0,
SYM,2025-03-31,549651000.0,-3925000.0,107828000.0,-32059000.0,-19780000.0,61540000.0,,1964185000.0,205414000.0,,954944000.0,146281000.0,297810000.0,269575000.0,290135000.0,20560000.0,
SYM,2024-12-31,486693000.0,-3476000.0,80039000.0,-24629000.0,-16984000.0,43592000.0,,1715622000.0,196536000.0,,903034000.0,108691000.0,357740000.0,205027000.0,212384000.0,7357000.0,
SYM,2024-09-30,503566000.0,-2494000.0,63992000.0,-21537000.0,-15105000.0,40130000.0,,1578552000.0,203147000.0,,727310000.0,106136000.0,419781000.0,-99383000.0,-78016000.0,21367000.0,
SYM,2024-06-30,470338000.0,-4681000.0,54973000.0,-37620000.0,-26924000.0,44722000.0,,1558442000.0,418695000.0,18175000.0,870469000.0,132111000.0,261187000.0,50384000.0,67527000.0,17143000.0,
SYM,2024-03-31,393332000.0,-8809000.0,30220000.0,-64894000.0,-61739000.0,46462000.0,,1588017000.0,417061000.0,18624000.0,901382000.0,119772000.0,301672000.0,21072000.0,23943000.0,2871000.0,
SYM,2023-12-31,359943000.0,-2836000.0,64057000.0,-25099000.0,-21902000.0,42144000.0,,1324304000.0,160607000.0,19243000.0,485952000.0,137666000.0,292507000.0,-30150000.0,-27157000.0,2993000.0,
SYM,2023-09-30,391888000.0,-6208000.0,58789000.0,-53935000.0,-49230000.0,45791000.0,114209000.0,1050710000.0,82000.0,13638000.0,258770000.0,136121000.0,190355000.0,44528000.0,45491000.0,963000.0,
SYM,2023-06-30,311837000.0,-4347000.0,52909000.0,-42009000.0,-39549000.0,48845000.0,,969740000.0,2476000.0,5078000.0,255490000.0,166877000.0,165392000.0,54883000.0,63220000.0,8337000.0,-1411000.0
SYM,2023-03-31,266854000.0,-6118000.0,42847000.0,-57717000.0,-55648000.0,49666000.0,51582000.0,909529000.0,2368000.0,5497000.0,256954000.0,140441000.0,188027000.0,31312000.0,37329000.0,6017000.0,-91758000.0
SYM,2022-12-31,206312000.0,-7193000.0,35194000.0,-69569000.0,-67492000.0,50740000.0,62627000.0,808946000.0,5323000.0,5974000.0,350724000.0,110914000.0,146148000.0,101052000.0,108042000.0,6990000.0,-2751000.0
SYM,2022-09-30,244412000.0,-5549000.0,36729000.0,-54308000.0,-52519000.0,43462000.0,1050000.0,631263000.0,7184000.0,,353457000.0,91900000.0,105228000.0,-51518000.0,-44337000.0,7181000.0,-58699000.0
SYM,2022-06-30,175552000.0,-20492000.0,31544000.0,-33031000.0,-31605000.0,35140000.0,17596000.0,612831000.0,7012000.0,,411662000.0,126985000.0,39823000.0,-33827000.0,-31618000.0,2209000.0,252480992.0
SYM,2022-03-31,96284000.0,-29903000.0,16906000.0,-29961000.0,-28545000.0,23355000.0,58000.0,407791000.0,-1033208000.0,,259044000.0,72339000.0,28598000.0,-102902000.0,-101847000.0,1055000.0,
SYM,2021-12-31,77064000.0,-23053000.0,14468000.0,-23075000.0,-21717000.0,22184000.0,22000.0,454861000.0,-978613000.0,,363047000.0,44875000.0,13291000.0,40000000.0,47505000.0,7505000.0,
SYM,2021-09-30,91708000.0,-31484000.0,7852000.0,-31492000.0,-30209000.0,20909000.0,,280535000.0,-1113228000.0,,156634000.0,33561000.0,63370000.0,13543000.0,20378000.0,6835000.0,
SYM,2021-06-30,131487000.0,-37771000.0,-336000.0,-37778000.0,-36395000.0,20934000.0,,324000881.0,309898444.0,,2707252.0,,,25406000.0,28177000.0,2771000.0,
SYM,2021-03-31,23177000.0,-26855000.0,3496000.0,-26925000.0,-26041000.0,17090000.0,,324159830.0,312410590.0,,1986135.0,-724054.0,724054.0,24728000.0,26091000.0,1363000.0,
SYM,2020-12-31,5542000.0,-26203000.0,-565000.0,-26186000.0,-25245000.0,14452000.0,,132904.0,-184076000.0,,-58264000.0,,,45890000.0,47089000.0,1199000.0,
TBBK,2025-06-30,-56059000.0,59821000.0,-128532000.0,-75238000.0,79649000.0,,27009000.0,8839231000.0,860266000.0,,11637000.0,,40607000.0,,,,
TBBK,2025-03-31,223444000.0,57173000.0,128532000.0,75238000.0,76342000.0,,48059000.0,9385727000.0,829687000.0,123692000.0,1021269000.0,,738689000.0,132500000.0,134647000.0,2147000.0,
TBBK,2024-12-31,193734000.0,55908000.0,128200000.0,76388000.0,77520000.0,,44508000.0,8727543000.0,789783000.0,123696000.0,570123000.0,,742266000.0,86183000.0,86790000.0,607000.0,
TBBK,2024-09-30,171709000.0,51517000.0,122285000.0,69030000.0,69878000.0,,45948000.0,8094590000.0,815326000.0,147683000.0,55765000.0,-160419000.0,742239000.0,51221000.0,53271000.0,2050000.0,
TBBK,2024-06-30,168021000.0,53686000.0,123265000.0,71819000.0,73045000.0,,43504000.0,8145401000.0,776991000.0,147721000.0,405594000.0,-49461000.0,742915000.0,16702000.0,18341000.0,1639000.0,
TBBK,2024-03-31,165164000.0,56429000.0,121631000.0,74919000.0,75868000.0,,41391000.0,7915856000.0,816765000.0,147756000.0,1250468000.0,-46966000.0,728530000.0,75230000.0,76834000.0,1604000.0,
TBBK,2023-12-31,149062000.0,44028000.0,104834000.0,59224000.0,60352000.0,,39914000.0,7712006000.0,807281000.0,147863000.0,1038090000.0,314899000.0,723191000.0,61353000.0,61673000.0,320000.0,
TBBK,2023-09-30,155779000.0,50137000.0,113910000.0,66451000.0,66896000.0,,40120000.0,7465767000.0,773688000.0,119033000.0,903414000.0,-956329000.0,695396000.0,52846000.0,55744000.0,2898000.0,
TBBK,2023-06-30,155693000.0,49009000.0,116531000.0,66227000.0,67008000.0,,39127000.0,7542906000.0,749167000.0,119000000.0,880546000.0,-935560000.0,691378000.0,29384000.0,35181000.0,5797000.0,
TBBK,2023-03-31,151165000.0,49122000.0,112902000.0,64872000.0,65692000.0,,36360000.0,7606959000.0,725148000.0,122515000.0,787182000.0,-842028000.0,686270000.0,43135000.0,46809000.0,3674000.0,
TBBK,2022-12-31,132650000.0,40241000.0,99723000.0,56248000.0,57026000.0,,30168000.0,7903000000.0,694031000.0,122479000.0,888189000.0,21210000.0,664165000.0,52674000.0,53313000.0,639000.0,
TBBK,2022-09-30,107347000.0,30604000.0,88085000.0,42433000.0,43217000.0,,19280000.0,7777074000.0,663738000.0,151287000.0,722712000.0,18873000.0,625302000.0,28448000.0,30828000.0,2380000.0,
TBBK,2022-06-30,89563000.0,30402000.0,83972000.0,41127000.0,41971000.0,,7061000.0,7107160000.0,656536000.0,536392000.0,342865000.0,-381002000.0,602350000.0,21475000.0,22572000.0,1097000.0,
TBBK,2022-03-31,80966000.0,28966000.0,76458000.0,38106000.0,39000000.0,,3001000.0,7082660000.0,652295000.0,151493000.0,674226000.0,-710383000.0,555900000.0,18385000.0,19403000.0,1018000.0,
TBBK,2021-12-31,82938000.0,26992000.0,78757000.0,35521000.0,36416000.0,,2555000.0,6843239000.0,652454000.0,151604000.0,601784000.0,-621185000.0,548883000.0,12500000.0,12812000.0,312000.0,
TBBK,2021-09-30,80088000.0,28261000.0,75868000.0,36484000.0,37312000.0,,2607000.0,6268463000.0,637977000.0,451706000.0,317329000.0,2145000.0,531248000.0,37595000.0,37642000.0,47000.0,
TBBK,2021-06-30,82841000.0,29435000.0,80881000.0,36998000.0,37804000.0,,2911000.0,6550607000.0,619109000.0,151800000.0,588968000.0,,525092000.0,14059000.0,15012000.0,953000.0,
TBBK,2021-03-31,80997000.0,25965000.0,77009000.0,35126000.0,35934000.0,,3166000.0,7747341000.0,596764000.0,151892000.0,1746587000.0,,504480000.0,19738000.0,20069000.0,331000.0,
TBBK,2020-12-31,78239000.0,24171000.0,75013000.0,32676000.0,33536000.0,,3226000.0,6277433000.0,581164000.0,151992000.0,345515000.0,,482640000.0,71072000.0,73811000.0,2739000.0,
TBBK,2020-09-30,76830000.0,23254000.0,73051000.0,31025000.0,31957000.0,,2482000.0,6169302000.0,558459000.0,152085000.0,300978000.0,,449527000.0,644260000.0,644425000.0,165000.0,
TOST,2025-03-31,1337000000.0,56000000.0,346000000.0,43000000.0,69000000.0,84000000.0,,2564000000.0,1673000000.0,22000000.0,1005000000.0,111000000.0,118000000.0,79000000.0,89000000.0,10000000.0,
TOST,2024-12-31,1338000000.0,32000000.0,333000000.0,32000000.0,43000000.0,93000000.0,,2408000000.0,1545000000.0,24000000.0,903000000.0,118000000.0,115000000.0,147000000.0,160000000.0,13000000.0,
TOST,2024-09-30,1305000000.0,56000000.0,322000000.0,34000000.0,34000000.0,89000000.0,,2227000000.0,1420000000.0,38000000.0,761000000.0,106000000.0,174000000.0,109000000.0,121000000.0,12000000.0,
TOST,2024-06-30,1242000000.0,14000000.0,286000000.0,9000000.0,21000000.0,87000000.0,,2155000000.0,1283000000.0,40000000.0,691000000.0,110000000.0,171000000.0,124000000.0,140000000.0,16000000.0,
TOST,2024-03-31,1075000000.0,-83000000.0,249000000.0,-56000000.0,-4000000.0,83000000.0,,2052000000.0,1203000000.0,41000000.0,578000000.0,120000000.0,157000000.0,-20000000.0,-7000000.0,13000000.0,
TOST,2023-12-31,1036000000.0,-36000000.0,223000000.0,-56000000.0,-46000000.0,93000000.0,29000000.0,1958000000.0,1194000000.0,44000000.0,605000000.0,124000000.0,127000000.0,92000000.0,103000000.0,11000000.0,
TOST,2023-09-30,1032000000.0,-31000000.0,226000000.0,-59000000.0,-53000000.0,87000000.0,,1834000000.0,1149000000.0,32000000.0,514000000.0,98000000.0,95000000.0,47000000.0,57000000.0,10000000.0,
TOST,2023-06-30,978000000.0,-98000000.0,208000000.0,-80000000.0,-72000000.0,92000000.0,9000000.0,1795000000.0,1079000000.0,33000000.0,488000000.0,107000000.0,115000000.0,50000000.0,61000000.0,11000000.0,36000000.0
TOST,2023-03-31,819000000.0,-62000000.0,174000000.0,-92000000.0,-86000000.0,85000000.0,8000000.0,1795000000.0,1098000000.0,92000000.0,451000000.0,112000000.0,97000000.0,-55000000.0,-45000000.0,10000000.0,-49000000.0
TOST,2022-12-31,769000000.0,-99000000.0,158000000.0,-99000000.0,-93000000.0,79000000.0,6000000.0,1761000000.0,1098000000.0,94000000.0,547000000.0,110000000.0,77000000.0,-19000000.0,-9000000.0,10000000.0,-90000000.0
TOST,2022-09-30,752000000.0,-98000000.0,151000000.0,-85000000.0,-79000000.0,74000000.0,3000000.0,1741000000.0,1119000000.0,94000000.0,644000000.0,95000000.0,78000000.0,-69000000.0,-58000000.0,11000000.0,-58000000.0
TOST,2022-06-30,675000000.0,-9000000.0,113000000.0,-99000000.0,-93000000.0,67000000.0,1000000.0,1750000000.0,1150000000.0,92000000.0,697000000.0,62000000.0,68000000.0,-21000000.0,-12000000.0,9000000.0,-47000000.0
TOST,2022-03-31,535000000.0,55000000.0,89000000.0,-101000000.0,-95000000.0,62000000.0,1000000.0,1734000000.0,1143000000.0,95000000.0,757000000.0,44000000.0,56000000.0,-47000000.0,-44000000.0,3000000.0,-21000000.0
TOST,2021-12-31,512000000.0,2000000.0,73000000.0,-116000000.0,8000000.0,50000000.0,24247000.0,1735000000.0,1091000000.0,99000000.0,809000000.0,42000000.0,55000000.0,-32000000.0,-30000000.0,2000000.0,
TOST,2021-09-30,486379000.0,-252497000.0,83254000.0,-53701000.0,-49000000.0,39700000.0,247000.0,1657253000.0,1009474000.0,838000.0,1301619000.0,38665000.0,53139000.0,-17248000.0,-13373000.0,3875000.0,
TOST,2021-06-30,426000000.0,-135000000.0,89000000.0,-51000000.0,-127991000.0,50000000.0,6000000.0,696160000.0,-615146000.0,849803000.0,376149000.0,33963000.0,49068000.0,56218000.0,60625000.0,4407000.0,
TOST,2021-03-31,282000000.0,-99000000.0,69000000.0,-5000000.0,-89311000.0,23000000.0,6000000.0,,378000000.0,,-582000000.0,,,-5000000.0,3000000.0,8000000.0,
TOST,2020-12-31,242535000.0,-61048000.0,47107000.0,-56911000.0,-37482000.0,29916000.0,5805000.0,775956000.0,-470976000.0,171709000.0,581824000.0,19330000.0,33000000.0,-38003000.0,-30175000.0,7828000.0,
TOST,2020-09-30,236757000.0,-62608000.0,48320000.0,-38651000.0,-53702000.0,34274000.0,5661000.0,,,,,,,11189000.0,21977000.0,10788000.0,
TOST,2020-06-30,145193000.0,-53722000.0,28392000.0,-53106000.0,-50809500.0,20214000.0,,,,,,,,-48909500.0,-35622500.0,13287000.0,
TSLA,2025-06-30,22496000000.0,1172000000.0,3878000000.0,923000000.0,3068000000.0,1589000000.0,86000000.0,128567000000.0,77314000000.0,13134000000.0,15587000000.0,14570000000.0,3838000000.0,2540000000.0,4934000000.0,2394000000.0,
